0.20787670,0.78364336,4
0.25990200,0.17273538,-1
0.02797251,0.13393025,5
0.01812739,0.66700780,-4
0.24023992,0.71240151,1
0.10540102,0.47499928,5
0.21714081,0.48557356,5
0.25486541,0.52314025,-1
0.91019309,0.61550319,1
0.06363964,0.59139663,-5
0.31742063,0.88862902,-1
0.15418175,0.33261126,-5
0.00596588,0.26857066,3
0.08080952,0.16560481,1
0.73721409,0.35756585,0
0.24979773,0.35050106,-5
0.93312609,0.05010960,2
0.84777039,0.47703916,-1
0.33650288,0.60392791,5
0.08740079,0.94517726,0
0.90025932,0.65794700,0
0.42927095,0.75671375,2
0.55907613,0.39248872,-3
0.43457666,0.93014598,0
0.44321731,0.15342081,2
0.27274171,0.97004455,3
0.67102033,0.83836949,-5
0.87242556,0.85661918,1
0.04379185,0.00962493,2
0.79056615,0.04568222,5
0.54715681,0.06462447,-5
0.15927313,0.90346396,1
0.93743151,0.41132668,1
0.15903832,0.95707989,-4
0.99855721,0.75150532,-2
0.74100590,0.08571065,-1
0.22028537,0.33627033,-5
0.19072159,0.45765626,-2
0.61850727,0.25138265,0
0.44191009,0.18308832,1
0.65577471,0.60535657,-5
0.28293556,0.29788449,0
0.09532932,0.19996905,2
0.53521162,0.30167672,4
0.27289811,0.59864807,2
0.05255935,0.36492798,-1
0.59954166,0.49664405,2
0.93113816,0.63912010,-3
0.57037079,0.22165425,-3
0.43921104,0.82005900,5
0.71058494,0.80100477,-1
0.86424279,0.32836363,0
0.21234009,0.79976052,5
0.78659153,0.24377784,-1
0.12000901,0.99144304,5
0.99500239,0.00516677,-3
0.57908076,0.61025983,-4
0.38999966,0.72402591,4
0.69378942,0.51859480,-1
0.94188428,0.24943310,5
0.44267452,0.03087174,5
0.86390072,0.57922238,-4
0.12113012,0.83395141,-5
0.43374351,0.92733133,-1
0.49043113,0.67578548,-3
0.99991047,0.49542746,-3
0.41043994,0.26403850,-2
0.41018355,0.95480049,-1
0.34175634,0.89891273,-5
0.31896818,0.89800197,2
0.32143250,0.31603247,4
0.06989002,0.64163625,-1
0.82632631,0.06668497,3
0.16650754,0.49230108,0
0.30154121,0.00301182,3
0.31536159,0.28226334,-4
0.98668605,0.23202679,-5
0.93943185,0.03115503,4
0.00885539,0.83258504,-1
0.60277706,0.87391329,1
0.46311507,0.57511842,-5
0.36277416,0.14514938,-2
0.97792196,0.93456846,3
0.80939269,0.46331826,-1
0.95222020,0.96484786,-4
0.87141496,0.87091690,2
0.96774149,0.83125925,-4
0.94617218,0.31535345,5
0.00953072,0.18278487,-2
0.97689575,0.68638539,5
0.24204658,0.07682809,4
0.65463513,0.45218047,-5
0.09092990,0.25873324,3
0.59907764,0.69840276,-2
0.25447109,0.89577079,1
0.32335836,0.68379045,-1
0.42465702,0.21038617,-2
0.12095819,0.94434631,-3
0.37031460,0.87752330,-1
0.69341016,0.14485446,-3
0.25672591,0.79254556,5
0.61404324,0.22473897,-4
0.62606221,0.22761841,1
0.06363259,0.47283494,-5
0.65239471,0.79778051,2
0.14146806,0.65372026,5
0.34471387,0.60589010,3
0.44218907,0.87157655,-2
0.84690481,0.92933702,1
0.62997484,0.98680776,-2
0.43809903,0.13029006,2
0.66531175,0.89481485,-1
0.16037279,0.38556802,5
0.75108558,0.49491614,-3
0.99985826,0.61802888,-4
0.00897930,0.91504884,5
0.33372268,0.87696588,-4
0.78029084,0.34773463,3
0.58832836,0.03498001,4
0.84445095,0.68675804,-2
0.04163026,0.67986143,-5
0.30870181,0.35144767,3
0.79195660,0.41453993,-5
0.30156815,0.45598641,-2
0.24019960,0.03459881,-5
0.90647233,0.08032405,-5
0.25680888,0.18658629,4
0.78963792,0.44488731,2
0.85529017,0.86170316,4
0.01873661,0.90615278,5
0.61600381,0.17619538,5
0.78136384,0.38185731,-5
0.55333996,0.98501819,2
0.46144545,0.51387495,5
0.12578224,0.02204129,0
0.50828147,0.68629140,-3
0.20797209,0.38693771,1
0.05499622,0.32146096,-4
0.56896532,0.59991872,-4
0.32123426,0.98428446,3
0.83938903,0.61127543,-5
0.14903298,0.79720551,-2
0.25217167,0.24895589,5
0.59662092,0.40744901,-4
0.26963004,0.67235905,-1
0.80723047,0.12217522,5
0.82021737,0.39332145,5
0.74955779,0.81796038,-1
0.41306242,0.34031099,-1
0.01753525,0.71501231,-5
0.02374736,0.12194793,4
0.04198460,0.63511014,1
0.26607180,0.86848098,4
0.43497655,0.65095448,4
0.20199376,0.90905863,0
0.06544992,0.01672798,2
0.98727202,0.08113683,-3
0.96835881,0.20697436,1
0.63480836,0.22394937,-4
0.52329493,0.01819583,0
0.03537674,0.57686424,0
0.26431921,0.41285241,-1
0.77575576,0.12709224,1
0.86892110,0.95673376,-1
0.61988342,0.38054213,1
0.27211857,0.49685985,-5
0.67370152,0.90103060,2
0.44095480,0.12755787,-4
0.02787254,0.45382008,-3
0.95679581,0.86723745,2
0.61483330,0.50350493,-4
0.50807089,0.14694898,5
0.54629987,0.66182756,-5
0.48528552,0.19353643,2
0.31746459,0.62750870,-4
0.09704486,0.03291604,1
0.72378790,0.70374286,-2
0.77518815,0.58721769,5
0.31748468,0.96492696,5
0.50930065,0.81605363,-1
0.71118808,0.93828171,1
0.28113300,0.00204039,-5
0.91553366,0.37389392,-3
0.40077233,0.78048891,-2
0.60309023,0.13723272,-5
0.35394979,0.83398837,-5
0.82413083,0.16704440,-2
0.28310755,0.18871050,2
0.03318850,0.79919761,0
0.48986563,0.17156787,-3
0.98632199,0.11362174,1
0.87791008,0.03482150,5
0.72367805,0.85705626,-3
0.41017899,0.87803942,-5
0.36475626,0.45841885,-5
0.76726866,0.48440614,5
0.78228408,0.84810907,5
0.63411278,0.53352159,-5
0.47460982,0.76718873,0
0.66269720,0.95159847,1
0.59910375,0.13624899,-2
0.59422129,0.07740124,-2
0.99503750,0.59484458,3
0.66208154,0.60444957,-2
0.86989355,0.30063456,5
0.28148717,0.95483947,5
0.36843777,0.33343595,4
0.50956696,0.29193857,-1
0.88374078,0.03142848,-1
0.60187566,0.72396421,-1
0.17143878,0.37169668,-5
0.58512527,0.19999988,0
0.20524891,0.61840069,-3
0.93124759,0.47782382,3
0.21795131,0.10769795,2
0.05356941,0.34105858,3
0.57028300,0.74589843,-5
0.98844731,0.83388323,1
0.32849255,0.97408211,0
0.37536541,0.76651925,0
0.02239021,0.31216690,1
0.95376426,0.91592216,-2
0.53462064,0.36950541,3
0.00468668,0.76897866,-1
0.61276191,0.68905175,3
0.30626863,0.45665690,4
0.79291975,0.60215598,-5
0.28049299,0.24579936,4
0.94052702,0.43723372,-2
0.87240964,0.58879298,4
0.47406101,0.54346037,-4
0.78825086,0.13187075,4
0.34485269,0.93903250,-4
0.21160460,0.43835464,-4
0.42681864,0.54101056,1
0.71940798,0.09009539,-5
0.21102531,0.70251566,1
0.27371979,0.40855056,2
0.08975876,0.57546151,-3
0.74738908,0.36851609,0
0.21461107,0.96825904,-1
0.93845773,0.65865666,3
0.36540434,0.35070565,1
0.42959103,0.13630955,-3
0.47818267,0.81636864,2
0.97256464,0.89390409,1
0.05510442,0.13991785,-1
0.46557733,0.95807111,-1
0.48817760,0.80086190,-3
0.35928515,0.50564724,3
0.54308295,0.59537476,2
0.06307425,0.08887732,-3
0.27018705,0.03390191,-4
0.13579533,0.31207597,-2
0.72678047,0.99918491,-2
0.86258489,0.46421161,0
0.38417700,0.86292470,-2
0.36614031,0.72007096,2
0.23997657,0.28626099,-1
0.56027621,0.56209105,3
0.60098642,0.77923036,-1
0.60691577,0.43338409,5
0.13630106,0.81173211,0
0.26363328,0.88465744,4
0.66979444,0.23466979,-2
0.30121493,0.51931751,-4
0.08986452,0.35297868,0
0.07256071,0.52782840,3
0.00605072,0.69444907,3
0.05885491,0.17448981,2
0.69241202,0.36914936,2
0.58268070,0.11451963,-5
0.88253677,0.79555249,-2
0.96959752,0.02556269,-5
0.86135048,0.71792328,-1
0.43960130,0.37886947,-4
0.19479726,0.95756191,5
0.42075318,0.59853601,4
0.77228737,0.83427477,-1
0.48303935,0.44243386,4
0.10864172,0.94146568,1
0.38297477,0.65712541,1
0.52511537,0.61412638,-4
0.39004135,0.42494771,1
0.95083988,0.76575971,1
0.70765263,0.51821667,4
0.54948485,0.19193931,5
0.27476674,0.00465483,-3
0.09170307,0.25356632,0
0.87560242,0.24959727,-4
0.11681759,0.35313177,1
0.96194178,0.35597453,2
0.69409132,0.59238303,5
0.33863142,0.37805828,-1
0.36941591,0.77329588,0
0.64802617,0.37550342,5
0.63864356,0.68204397,1
0.29097307,0.38446933,0
0.17836268,0.74167597,-5
0.65223563,0.12421450,-3
0.80735302,0.18215388,2
0.69707233,0.69454503,-3
0.99699122,0.43139422,-1
0.02004269,0.85745156,5
0.60082728,0.10376256,3
0.66070741,0.50983566,2
0.28157723,0.46854538,5
0.74940884,0.31410140,4
0.62475389,0.23820524,-5
0.28089005,0.91912532,-2
0.44181368,0.56252116,1
0.23973438,0.21578982,-3
0.49901852,0.00442804,0
0.58505476,0.01547107,-4
0.58412939,0.46228397,-3
0.23943762,0.22811513,-1
0.02763153,0.40320441,-2
0.86624056,0.90495914,1
0.09835735,0.09193694,-2
0.86026609,0.49172583,1
0.40877238,0.23729365,-4
0.88145185,0.56147391,5
0.04420916,0.02330401,0
0.05610447,0.94790673,1
0.01157660,0.56789124,1
0.42632768,0.28909031,1
0.11342392,0.31589875,0
0.33789983,0.08233912,-2
0.80511224,0.52108586,-4
0.97187597,0.31961963,-4
0.18940066,0.25686851,-1
0.44722289,0.47490999,2
0.58162475,0.36683425,-2
0.31671217,0.98169255,-3
0.03986341,0.98435467,2
0.34635574,0.20104197,-4
0.35982299,0.54472810,0
0.42116275,0.48253998,0
0.41324225,0.36246347,-1
0.01270087,0.46345457,4
0.11354796,0.40049917,1
0.34909841,0.29687771,-3
0.89814579,0.13688228,5
0.64534903,0.38061085,-5
0.85659921,0.86259758,-3
0.27448681,0.29960600,0
0.03971118,0.42590672,0
0.21092486,0.01426606,4
0.38285312,0.61264294,-3
0.74679840,0.44016403,5
0.68179685,0.95985401,-1
0.35074317,0.94055313,-5
0.56877732,0.44085172,5
0.76656216,0.61043435,-2
0.27758279,0.33420813,4
0.23059545,0.61791641,-1
0.95008463,0.07278971,-5
0.12840499,0.10261044,5
0.94295502,0.24542572,1
0.09855640,0.43746719,0
0.71173948,0.20496902,-1
0.67319286,0.35234225,5
0.03675843,0.79900879,2
0.44136068,0.94884133,-5
0.24777532,0.35985154,5
0.74753809,0.87270379,-2
0.73834318,0.33367032,-2
0.87138873,0.43041754,5
0.47778708,0.16723405,-2
0.04732886,0.45617443,1
0.49062461,0.92782974,-3
0.14581025,0.63284481,-3
0.20737973,0.43114641,-3
0.36992240,0.28569338,-4
0.31034350,0.94339073,2
0.91140842,0.04113737,5
0.10255970,0.72089678,0
0.51194066,0.18616717,3
0.52036160,0.71769667,-3
0.78577471,0.51519132,3
0.82210720,0.15578020,-2
0.83310091,0.92685723,-3
0.18526450,0.74030972,5
0.75801849,0.01696962,-2
0.23398423,0.57295692,-1
0.20703295,0.60273963,-3
0.50800925,0.11134814,5
0.33885637,0.15907119,2
0.36783221,0.15582970,4
0.45845148,0.19413203,3
0.88386005,0.03638776,-4
0.57331556,0.71476036,0
0.13579232,0.26147851,5
0.73837245,0.82608199,2
0.29144529,0.32076779,0
0.73291326,0.07335241,-1
0.33929488,0.52910835,-1
0.61050600,0.77451110,-4
0.79150236,0.77990890,-3
0.55416155,0.79364496,4
0.33497736,0.96443695,-5
0.58328229,0.22564088,-2
0.06644020,0.66048831,-3
0.91119039,0.37658867,1
0.26694301,0.51097608,5
0.03316704,0.43847242,1
0.88496035,0.52833736,4
0.93846494,0.78021580,-5
0.42726868,0.10455469,-2
0.30367306,0.83328861,1
0.30995813,0.46642843,-4
0.54765558,0.44765991,3
0.42121992,0.44332072,3
0.03380556,0.16995865,-5
0.88033289,0.75463027,1
0.89892125,0.16979064,3
0.94176620,0.26469716,-2
0.95538718,0.19201648,5
0.69008464,0.25272882,3
0.26979557,0.45431241,-2
0.51945257,0.43941858,0
0.83363038,0.82555646,3
0.77068007,0.82005864,0
0.63726133,0.45127472,0
0.43686655,0.41603506,2
0.41331980,0.66574961,2
0.18897939,0.17667311,1
0.29205126,0.50521427,0
0.18308035,0.03137427,-2
0.70950443,0.64114362,3
0.34412479,0.70530599,-2
0.79705799,0.15383957,4
0.12638338,0.12553182,4
0.97699571,0.36734867,-3
0.66435826,0.86946285,-2
0.14659302,0.78894025,3
0.73156828,0.46830919,0
0.88630319,0.09737147,0
0.85136926,0.96269572,1
0.75518918,0.46409088,4
0.89722300,0.62709236,3
0.13216883,0.36142352,-2
0.77348131,0.90008378,5
0.81166619,0.67346871,-5
0.43561110,0.31572872,-2
0.41759992,0.60162699,4
0.61780196,0.39799419,-1
0.17920622,0.91903430,4
0.11491742,0.41709200,-4
0.30795774,0.84580177,4
0.62609565,0.78984129,-3
0.48316312,0.52236193,3
0.02346295,0.34187549,-2
0.75737417,0.18728594,-2
0.65863413,0.66345876,-3
0.96566576,0.94436520,5
0.86150765,0.35944030,1
0.56992197,0.67814565,1
0.20457079,0.22120352,-3
0.14716911,0.47130948,4
0.58910590,0.10306790,0
0.58679140,0.20318736,-5
0.36196077,0.47483021,-1
0.16164391,0.74913776,-4
0.79863346,0.63217640,5
0.92014539,0.88350803,-2
0.29432383,0.70086247,4
0.52980924,0.50356072,1
0.52431715,0.19817987,-2
0.25794527,0.28610480,1
0.55155462,0.97873408,-2
0.16736035,0.82538068,-3
0.04331871,0.05756418,1
0.44689670,0.99264008,-1
0.87629628,0.91187358,-3
0.25315878,0.83961433,3
0.73842812,0.76175576,1
0.93013495,0.77863973,0
0.17947555,0.44539931,-4
0.94179827,0.80358964,1
0.91545224,0.00550020,-4
0.34381846,0.55682290,-2
0.90311587,0.66835529,0
0.45316768,0.38929051,-2
0.98797297,0.86206871,-2
0.83698982,0.28810701,1
0.05151860,0.87315702,-2
0.57214755,0.08344791,-5
0.74783778,0.90981764,4
0.36855048,0.22777732,2
0.75538296,0.72177011,3
0.07895476,0.99260473,1
0.57972276,0.40065512,4
0.82663232,0.20986179,-3
0.76004124,0.01299588,1
0.52042860,0.84300333,-4
0.74142116,0.06575982,5
0.64975423,0.41887799,2
0.78751773,0.81020719,5
0.94890589,0.26163509,-1
0.68575174,0.42956811,4
0.10999041,0.60888505,3
0.01038439,0.53041369,4
0.38896719,0.37153304,3
0.41870907,0.24314637,-1
0.35626382,0.72612083,-1
0.99969250,0.83177096,4
0.71382999,0.34023291,-5
0.89275718,0.57019198,-3
0.14614533,0.26454362,4
0.68512481,0.89307588,0
0.02122036,0.65062898,-3
0.41805542,0.25745183,1
0.54442108,0.08489291,-3
0.02590504,0.38601688,3
0.97277445,0.42013738,1
0.07786196,0.62605703,4
0.27865094,0.28626350,-3
0.91819853,0.16267121,5
0.56105137,0.59006095,3
0.11044536,0.25508344,-2
0.54245716,0.07765014,1
0.91586679,0.97363764,1
0.74198693,0.57392973,3
0.24403040,0.41900033,-4
0.89443666,0.79695535,-4
0.68009633,0.37929177,0
0.92259699,0.08794123,3
0.06232802,0.54706579,0
0.45213225,0.98694366,-2
0.50699025,0.98527998,-5
0.48135245,0.09058944,-4
0.49043140,0.68030912,4
0.73978668,0.59520370,1
0.96884966,0.45582667,1
0.04350612,0.20729432,1
0.56441939,0.19688280,5
0.21979323,0.06471372,5
0.77098411,0.93027860,0
0.37678325,0.59626400,5
0.61862028,0.15114768,5
0.32221439,0.45746127,-1
0.58970481,0.16845185,-1
0.01319193,0.71675229,3
0.70606875,0.89711905,2
0.75904071,0.19690670,2
0.92292082,0.53029668,-1
0.18051326,0.88635367,1
0.82383537,0.20147921,0
0.39675575,0.27410957,-3
0.87407565,0.58972651,1
0.01644009,0.30865186,3
0.95840150,0.85433519,-5
0.28816992,0.27195692,-2
0.48626542,0.66278440,2
0.75390863,0.94231892,3
0.04369228,0.33606544,-5
0.17088927,0.13607223,2
0.19058916,0.23207164,5
0.13303465,0.91336757,5
0.01809398,0.10557540,0
0.13684694,0.98653787,-1
0.84921062,0.68241054,-4
0.21017171,0.35599032,-3
0.40199876,0.39307156,1
0.78634155,0.04243413,5
0.82655358,0.88627404,-4
0.54355693,0.56133515,5
0.36179596,0.70455372,-2
0.81256253,0.73789120,-1
0.47232643,0.39050880,5
0.40926063,0.44321051,-5
0.03935207,0.39019510,-3
0.87523741,0.11522643,1
0.62043852,0.71052909,5
0.00002436,0.40942869,-2
0.73682529,0.82300144,4
0.63087356,0.09205265,0
0.71217495,0.52415824,-4
0.74808836,0.12111652,3
0.79197574,0.73591411,-5
0.72291344,0.00635359,0
0.36126778,0.82767445,4
0.85478520,0.37471005,0
0.05129509,0.11659370,3
0.08475778,0.52392626,-2
0.96591055,0.05857010,-2
0.24530576,0.85404044,-2
0.12978683,0.32722035,5
0.13567300,0.25620618,-5
0.54271966,0.48928058,-1
0.56872427,0.54920131,-4
0.40780982,0.05955445,4
0.47644362,0.58812743,-5
0.67037493,0.99097472,-2
0.36223131,0.02187248,-3
0.29778600,0.88928396,5
0.89629817,0.08375086,-4
0.33897239,0.10912066,0
0.01233161,0.25730026,-3
0.20515373,0.01888649,1
0.09352396,0.85711193,5
0.43424550,0.36425912,2
0.85062653,0.48045066,4
0.84924155,0.20328669,2
0.76678509,0.35687035,3
0.01168563,0.40045908,-3
0.67933559,0.59343058,4
0.06378020,0.95391923,3
0.62921566,0.22800235,1
0.70688105,0.54977411,-2
0.17410657,0.20898965,-3
0.74279654,0.18173972,-4
0.04060010,0.36582735,5
0.07817473,0.88274747,0
0.17177774,0.06847173,-3
0.92112440,0.33777630,-3
0.50218117,0.15932016,-3
0.38857400,0.76331466,-4
0.79809773,0.62830639,-1
0.51041013,0.46328628,1
0.04153514,0.08100464,-5
0.94182527,0.25734690,5
0.40082246,0.62284887,4
0.15952338,0.10958177,-3
0.15013346,0.29307616,1
0.17558745,0.09812741,2
0.58664960,0.81987792,1
0.16242999,0.96070647,-3
0.05334572,0.58147424,3
0.41923887,0.14742582,-2
0.68827415,0.82341385,4
0.99683517,0.80888742,-5
0.25504965,0.61934584,-1
0.44291732,0.11149371,1
0.94526124,0.00610645,4
0.12712647,0.61457795,-3
0.50396830,0.19511747,-2
0.07032911,0.02145639,3
0.57565290,0.99803126,1
0.19854131,0.88384819,4
0.09235000,0.12638895,2
0.34748846,0.23862258,-5
0.26121983,0.32143083,3
0.89023232,0.13512480,-2
0.48606855,0.35429636,-3
0.18242519,0.02015013,5
0.11310069,0.88318539,-3
0.12547153,0.80001378,1
0.19112664,0.26551747,4
0.97528249,0.57243782,-5
0.71764785,0.50703788,-4
0.78594857,0.43720543,0
0.84717536,0.47578448,-1
0.34011242,0.26954398,1
0.89486563,0.00647368,1
0.45761192,0.08376741,3
0.40273628,0.78863955,-5
0.36334580,0.75302726,5
0.98400295,0.13737150,2
0.45634547,0.79847699,-3
0.91962099,0.06999879,-4
0.47284034,0.02779949,0
0.02130957,0.14990307,2
0.46281236,0.48727402,3
0.89886838,0.28088728,2
0.80048192,0.70001358,-5
0.00892239,0.95859605,-1
0.56290257,0.70299363,4
0.99708885,0.07223166,5
0.45386750,0.15085998,-5
0.48903689,0.24277501,4
0.54867309,0.54893416,1
0.52106315,0.50818455,2
0.24850409,0.60813504,2
0.58798397,0.24646425,-3
0.30286500,0.25213522,-3
0.10511584,0.68195075,0
0.13890617,0.59583062,-4
0.61309683,0.31814435,-5
0.16744143,0.18809244,-5
0.53080869,0.30123442,3
0.18250176,0.30712610,3
0.60788774,0.76952899,-3
0.99303049,0.86374873,-5
0.37139884,0.10001888,4
0.32292169,0.34491789,-5
0.00237618,0.93653011,-4
0.68338728,0.69023120,-5
0.65830117,0.06737775,4
0.24774197,0.79918611,-4
0.69346666,0.09455306,1
0.94015300,0.15145396,-1
0.43546742,0.90073812,-2
0.52772486,0.47176924,2
0.16271754,0.79372430,4
0.00796082,0.79744095,-1
0.28557205,0.60927677,-1
0.59777039,0.72744417,5
0.18907830,0.83907223,1
0.41853869,0.37973613,3
0.30384830,0.77830440,0
0.05906820,0.75917041,-2
0.57571572,0.05447372,3
0.58295780,0.77190590,5
0.29811651,0.44390866,-4
0.17283031,0.75918114,-4
0.68020338,0.17867580,-2
0.40903884,0.71572214,3
0.62573427,0.71591353,-1
0.52668738,0.03472811,3
0.08334152,0.72090071,-2
0.00625044,0.05113970,0
0.40351775,0.92282110,0
0.19263223,0.56982064,0
0.41466200,0.22412418,4
0.96743488,0.67767334,1
0.39755994,0.78998315,-5
0.57492554,0.77345377,-5
0.08661637,0.76133734,-4
0.75520355,0.70606655,4
0.70257461,0.17187120,-4
0.91229171,0.88686764,-3
0.25975695,0.73504049,-1
0.12705778,0.46003979,0
0.36244342,0.58630627,1
0.43012118,0.04671704,4
0.44916028,0.03671497,2
0.41475022,0.70695508,-1
0.48540986,0.28356835,1
0.71875679,0.14523886,-4
0.14775378,0.29767612,1
0.82896662,0.44160387,0
0.91734892,0.88289702,-5
0.24712332,0.40155712,1
0.30992833,0.96558774,3
0.34066704,0.59111762,-4
0.34705004,0.87015069,-4
0.13961044,0.43277583,-2
0.34901875,0.95827115,1
0.67504823,0.53561836,1
0.30403781,0.96354276,1
0.35793769,0.85906166,3
0.33704105,0.64873761,0
0.06857644,0.56423908,-3
0.52855170,0.36819226,0
0.41675383,0.38146624,-3
0.74961311,0.74754524,5
0.19081147,0.96838033,-3
0.11385056,0.48634782,3
0.13364701,0.20535620,3
0.24099334,0.37506002,-1
0.22523583,0.53864455,3
0.79474199,0.22828855,-1
0.51609594,0.02474194,2
0.59054768,0.33531502,-1
0.20913666,0.95980287,-1
0.58240461,0.47393659,1
0.75158381,0.86902952,5
0.87173778,0.29673523,-1
0.49188092,0.04281832,3
0.65711457,0.12461492,1
0.54599071,0.46552536,1
0.84282476,0.35574612,1
0.80362046,0.44866234,2
0.60698247,0.55404192,5
0.26238614,0.92412227,0
0.02952361,0.20325319,4
0.12214616,0.91043955,4
0.53153133,0.44722733,0
0.26138654,0.12366234,-3
0.37584427,0.81485999,3
0.82273334,0.67913198,-4
0.26053500,0.81154174,5
0.14511961,0.02536092,4
0.06389922,0.95423746,2
0.52669954,0.23927027,-4
0.82843709,0.54209852,3
0.50458515,0.56218445,1
0.81508428,0.12165654,3
0.13951622,0.84914130,4
0.63449389,0.93867701,-4
0.15953149,0.24570581,-1
0.39350238,0.59482074,1
0.53271526,0.34513724,-2
0.58903635,0.93341702,-2
0.37138936,0.94097143,0
0.91156405,0.65693694,2
0.31379163,0.89583939,-2
0.02182788,0.86119992,3
0.07878798,0.18961406,0
0.80039459,0.23185714,1
